id,groupId,artifactId,version,openSource,licenseNames,licenseUrls,name,developers,description,url,pomUrl,,,,,,,,
598C019D9592244B956F51CDE6E88E66,com.google.guava,guava-parent,14,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
8AA123134024934AB6A2192C1A66EDAE,javax.inject,javax.inject,1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,javax.inject,-,The javax.inject API,http://code.google.com/p/atinject/,http://code.google.com/p/atinject/,,,,,,,,
F41F9C647B6B0A4AA5B32E99324F0182,com.google.guava,guava,14.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
1AFEB476D4998D46BAD82682DC24C117,com.google.guava,guava-parent,14.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
83C764D44E99DC4D86A2EE47E48C326C,com.google.guava,guava,14.0-rc2,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
6418FF0F2D263C4E93CD325CC4D15060,com.google.guava,guava-parent,14.0-rc2,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
CAD612AA4E1B8148925DC32B6C8EAE18,com.google.guava,guava,14.0-rc3,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
BF812CEFCD340A4FB6492BA6B8B88FD6,com.google.guava,guava-parent,14.0-rc3,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
98151E944800144182E5E8BCB310C8D5,com.google.guava,guava,14.0.1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
7A26A4014BEBDF49A8BB1E586CE4B54E,com.google.guava,guava-parent,14.0.1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
32FBA55DB8860E41A51A3296BDA2CA0B,com.google.guava,guava,15,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
86F092B98E6BE74D9B8EEDD17F7BE012,com.google.guava,guava-parent,15,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
A1BDFB78C6CCCD4B8F5D202ECD1B2E3D,com.google.guava,guava,15.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has two code dependencies - javax.annotation    per the JSR-305 spec and javax.inject per the JSR-330 spec.",-,-,,,,,,,,
D935CA2B999C6843B776AF3F81E75F66,com.google.guava,guava-parent,15.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
F3BBF68E542A3A4F8D666FB74D7458E2,com.google.guava,guava,16,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
D3D2B4255BBFAB4DAE97C0171E6C963E,com.google.guava,guava-parent,16,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
514041F2C1BDFC49810CC03A0301C08A,com.google.guava,guava,16.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
C4BA28B4352ABC479590663B643A3BB2,com.google.guava,guava-parent,16.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
FD7DFB351FAD9A40B21707FEC3FB0872,com.google.guava,guava,16.0.1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
401A465FADC57B45BE3191ECCAA2DCA7,com.google.guava,guava-parent,16.0.1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
04A8FF3F595DB44CB331EB7BD28E9514,com.google.guava,guava,17,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
E5723B29E83CF7478F646C708E6C82DA,com.google.guava,guava-parent,17,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
F72234E6117DD2448D40E524859A7990,com.google.guava,guava,17.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
B9A4649D796B9A459B2038E51739898E,com.google.guava,guava-parent,17.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
5821743A5C8702458F753475503FBE03,com.google.guava,guava,17.0-rc2,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
0EEFCA2268FA7C47A8090982CFAE1E5A,com.google.guava,guava-parent,17.0-rc2,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
BE0977A5E6AD364BB56405E1F8965EF1,com.google.guava,guava,18,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
FBD6C3D31E3F8244B0163D182A8EE526,com.google.guava,guava-parent,18,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
D7C7EB9E3591E64A9FBD94AE099DF74E,com.google.guava,guava,18.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
1FB5EA79F464D84295D75E31DB8128B8,com.google.guava,guava-parent,18.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
D041B7B991B9474BAFE9ADC3210EE36C,com.google.guava,guava,18.0-rc2,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
67399CFE214DF040941C9B822215E8C1,com.google.guava,guava-parent,18.0-rc2,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,http://code.google.com/p/guava-libraries,http://code.google.com/p/guava-libraries,,,,,,,,
9EA04907EAC5984288CE1F0E6B2A6EFC,com.google.guava,guava,19,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
96099F7C28A8EA44B4924635E179A4FA,com.google.guava,guava-parent,19,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
A988EEBA38979D44AB6C5F3C6DF91C99,com.google.errorprone,error_prone_annotations,2.0.2,TRUE,-,-,error-prone annotations,-,-,-,-,,,,,,,,
5ADC35E5CBE1654992B5FFF3A128A766,com.google.errorprone,error_prone_parent,2.0.2,TRUE,-,-,Maven parent POM,-,-,-,-,,,,,,,,
998643A274035F4D97567FAA2471C7B2,junit,junit-dep,4.1,TRUE,Common Public License Version 1.0,http://www.opensource.org/licenses/cpl1.0.txt,JUnit,David Saff,JUnit is a regression testing framework written by Erich Gamma and Kent Beck.        It is used by the developer who implements unit tests in Java.,http://junit.org,http://junit.org,,,,,,,,
19626247085AE54D898F0A43CD55E50A,com.google.j2objc,j2objc-annotations,0.1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,J2ObjC Annotations,-,A set of annotations that provide additional information to the J2ObjC    translator to modify the result of translation.,https://github.com/google/j2objc/,https://github.com/google/j2objc/,,,,,,,,
5ED72E0F63FDC244B2A87D156B83785C,org.codehaus.mojo,animal-sniffer-annotations,1.14,TRUE,-,-,Animal Sniffer Annotations,-,-,-,-,,,,,,,,
83C8C8846C304346ABE55736BA154644,org.codehaus.mojo,animal-sniffer-parent,1.14,TRUE,MIT license,http://www.opensource.org/licenses/mit-license.php,Animal Sniffer,Kohsuke Kaw;Stephen Connolly,Animal Sniffer Parent project.,http://mojo.codehaus.org/animal-sniffer,http://mojo.codehaus.org/animal-sniffer,,,,,,,,
32D35D92A56DF641966DBA26DA4D8185,org.codehaus.mojo,mojo-parent,34,TRUE,-,-,Codehaus Mojo Parent,-,-,http://mojo.codehaus.org,http://mojo.codehaus.org,,,,,,,,
9E900AAE987F894897AB489DAC0B14FB,org.codehaus,codehaus-parent,4,TRUE,-,-,Codehaus Parent,-,"The Codehaus is a collaborative environment for building open source projects with a strong emphasis on modern languages, focussed on quality components that meet real world needs.",http://codehaus.org/,http://codehaus.org/,,,,,,,,
40CCC1D163C1BD4AA25BCD65B5ABAE86,com.google.guava,guava,19.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
286E548A91E1A64495CA3236135E1EEE,com.google.guava,guava-parent,19.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
E24D0421500AE546B6A3579ABB64CF1E,com.google.guava,guava,19.0-rc2,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
9FDC80573A102C44AF03D9305FB5787F,com.google.guava,guava-parent,19.0-rc2,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
4B3999DCCEAD85489F992DEE7FDA6A18,com.google.guava,guava,19.0-rc3,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
F07F7415CCD1A84D9B260F8CED906E03,com.google.guava,guava-parent,19.0-rc3,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
4A0F64B94326FD4B88613B8406345946,com.google.guava,guava,20,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
C4A0CC23CC2853459210B97E72EB3AC3,com.google.guava,guava-parent,20,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
795F7EF0A5F41E4EA962925F5092684F,com.google.errorprone,error_prone_annotations,2.0.12,TRUE,-,-,error-prone annotations,-,-,-,-,,,,,,,,
332A920D0C20D64283614867AA073894,com.google.errorprone,error_prone_parent,2.0.12,TRUE,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,Maven parent POM,-,-,-,-,,,,,,,,
96D0355593FD0B49B1F249EEFC7730DF,com.google.j2objc,j2objc-annotations,1.1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,J2ObjC Annotations,-,A set of annotations that provide additional information to the J2ObjC    translator to modify the result of translation.,https://github.com/google/j2objc/,https://github.com/google/j2objc/,,,,,,,,
7100D1C567FCA24DB2FC99F64263D7CE,com.google.guava,guava,20.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
A4B8831606EED34CAEF6289656E5D566,com.google.guava,guava-parent,20.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
D2BA597DDCD67C4D895905F441800143,com.google.guava,guava,21,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
E190AAF61F69F7448EF4FC49FA220292,com.google.guava,guava-parent,21,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
A917D8A0F4553E41A4B54BC0FF52B47D,com.google.errorprone,error_prone_annotations,2.0.15,TRUE,-,-,error-prone annotations,-,-,-,-,,,,,,,,
C000E4E96B0B2645B2538353606AE8BE,com.google.errorprone,error_prone_parent,2.0.15,TRUE,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,Maven parent POM,-,-,-,-,,,,,,,,
AD0CEBBCFC6BA84E8D7DBA2BF51A21FF,com.google.guava,guava,21.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
9C52E8A074ACD542980EBAEA723A4EF5,com.google.guava,guava-parent,21.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
ACD2A2156FF9724C99B96B4AF135B876,com.google.guava,guava,21.0-rc2,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
D00C8B92B312F2418EC2FEB4CFEB38EE,com.google.guava,guava-parent,21.0-rc2,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
02F6B2B9811DD64799BB2069FFEC7929,com.google.guava,guava,22,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
74E263A379F9CB42B056B402D318E56F,com.google.guava,guava-parent,22,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
9E9340261314774386F600170F356A48,com.google.errorprone,error_prone_annotations,2.0.18,TRUE,-,-,error-prone annotations,-,-,-,-,,,,,,,,
83046144BE049144ABB06EB2CB41D02F,com.google.errorprone,error_prone_parent,2.0.18,TRUE,Apache 2.0,http://www.apache.org/licenses/LICENSE-2.0.txt,Maven parent POM,-,-,-,-,,,,,,,,
F06AF17038979F4696DE42CE06B6E8DE,com.google.guava,guava,22.0-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
4D7F2235F76A5F4CA2F9BE45371A6878,com.google.guava,guava-parent,22.0-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
E17A0EB29AA2FD40B5E409AAF159876D,com.google.guava,guava,22.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
E0CB9F84EB578D4BAD76B233F129F136,com.google.guava,guava-parent,22.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
4E26BEEC2BE1A2448F7A404E016F6693,com.google.guava,guava,22.0-rc1-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.    Guava has only one code dependency - javax.annotation,    per the JSR-305 spec.",-,-,,,,,,,,
50B7FECA88C8A242B3FDE6C27653AFAE,com.google.guava,guava-parent,22.0-rc1-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
1674DAF55D43EE4B9BA919B03635E96C,com.google.guava,guava,23,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
4D2803D4026A674E8F45C00CDFA960B4,com.google.guava,guava-parent,23,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
4A62270BBF04874780BFAB5F01F831E5,com.google.guava,guava,23.0-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
59C59D080F547B43BC2235FDB84CCC2D,com.google.guava,guava-parent,23.0-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
63B94A009DC8384C848901932FE629A0,com.google.guava,guava,23.0-rc1,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
C1ECE572D2083948B58BA7D942D05D55,com.google.guava,guava-parent,23.0-rc1,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
047F927C26CF344AAEB0C10C1D955125,com.google.guava,guava,23.0-rc1-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
D01C49133C6B1F4292A9B001806D22F0,com.google.guava,guava-parent,23.0-rc1-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
3ED33D706BDB984D9C7883A8469CCFCD,com.google.guava,guava,23.1-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
8D7634DC8E6F914F8555434F1D6D4616,com.google.guava,guava-parent,23.1-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
5DE996780D880B47AD96B23B2FCBACF7,com.google.guava,guava,23.1-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
F14EB22970089A4EBCA09176ABEF2889,com.google.guava,guava-parent,23.1-jre,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
1D584BB6077B6D4187F344A9A721794E,com.google.guava,guava,23.2-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
241C88200B928A4F8D5CF18BF21BF720,com.google.guava,guava-parent,23.2-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
D5D530B82552F64E9C9249DA2B7CF62F,com.google.guava,guava,23.2-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
A65A6F55BAA7BC40B0ACA6DB4D8C480A,com.google.guava,guava-parent,23.2-jre,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
9FAD145ADFBB4344AFC3D71B643C5B9A,com.google.guava,guava,23.3-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
D720ED8E368D36418F1C68BF0A01C78D,com.google.guava,guava-parent,23.3-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
8E41775C9C6C64448F2BECDF08F13FDC,com.google.guava,guava,23.3-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
24B3AA05032DBF4AA9FDD936CB7FF880,com.google.guava,guava-parent,23.3-jre,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
8FFE358B57A7A144AFE5D16C0C6EEC02,com.google.guava,guava,23.4-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
4B66354B73675948A36DC6D19B400C96,com.google.guava,guava-parent,23.4-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
FCEE590C0C2E8045B29CEB14CB09E63A,com.google.guava,guava,23.4-jre,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
56339C6D85AE0349ADEEA63E06E65FD0,com.google.guava,guava-parent,23.4-jre,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
7A952421E159EC48816F7AAF5A5FFF72,com.google.guava,guava,23.5-android,TRUE,-,-,Guava: Google Core Libraries for Java,-,"Guava is a suite of core and expanded libraries that include    utility classes, google's collections, io classes, and much    much more.",-,-,,,,,,,,
0FBC751BEB1909499F6C298784D493AF,com.google.guava,guava-parent,23.5-android,TRUE,"The Apache Software License, Version 2.0",http://www.apache.org/licenses/LICENSE-2.0.txt,Guava Maven Parent,Kevin Bourrillion,-,https://github.com/google/guava,https://github.com/google/guava,,,,,,,,
