402851818e62b24f018e62b2b3aa003c,backend,clickhouse,1.0.0,net.bytebuddy,byte-buddy-agent,1.10.20,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa003d,backend,clickhouse,1.0.0,org.objenesis,objenesis,3.1,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa003e,backend,clickhouse,1.0.0,com.vaadin.external.google,android-json,0.0.20131108.vaadin1,test,3,f,opensource,java
402851818e62b24f018e62b2b3aa003f,backend,clickhouse,1.0.0,org.springframework,spring-jcl,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0040,backend,clickhouse,1.0.0,org.apache.httpcomponents,httpcore,4.4.14,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0041,backend,clickhouse,1.0.0,commons-codec,commons-codec,1.15,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0042,backend,clickhouse,1.0.0,com.fasterxml.jackson.core,jackson-annotations,2.11.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0043,backend,clickhouse,1.0.0,com.google.guava,failureaccess,1.0.1,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0044,backend,clickhouse,1.0.0,com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0045,backend,clickhouse,1.0.0,com.google.code.findbugs,jsr305,3.0.2,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0046,backend,clickhouse,1.0.0,org.checkerframework,checker-qual,2.11.1,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0047,backend,clickhouse,1.0.0,com.google.errorprone,error_prone_annotations,2.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0048,backend,clickhouse,1.0.0,com.google.j2objc,j2objc-annotations,1.3,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa0049,backend,clickhouse,1.0.0,javax.activation,javax.activation-api,1.2.0,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa004a,backend,clickhouse,1.0.0,com.zaxxer,HikariCP,3.4.5,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa004b,backend,clickhouse,1.0.0,org.springframework,spring-jdbc,5.3.4,compile,3,f,opensource,java
402851818e62b24f018e62b2b3aa004c,backend,clickhouse,1.0.0,ch.qos.logback,logback-classic,1.2.3,compile,4,f,opensource,java
