fg,fa,fv,scope,optional,tg,ta,tv
org.jmock,jmock-junit4,2.5.1,compile,true,junit,junit-dep,4.4
junit,junit-dep,4.4,compile,true,org.hamcrest,hamcrest-core,1.1
com.thoughtworks.paranamer,paranamer,2.3,compile,true,javax.inject,javax.inject,1
net.liftweb,lift-json_2.9.1,2.4,compile,true,org.scala-lang,scalap,2.9.1
org.scala-lang,scalap,2.9.1,compile,true,org.scala-lang,scala-compiler,2.9.1
net.liftweb,lift-json_2.9.1,2.4,compile,true,org.scala-lang,scala-library,2.9.1
com.typesafe,config,0.4.0,compile,true,com.novocode,junit-interface,0.7
com.novocode,junit-interface,0.7,compile,true,junit,junit,4.8.2
com.novocode,junit-interface,0.7,compile,true,org.scala-tools.testing,test-interface,0.5
org.scala-lang,scala-library,2.10.0-M4,compile,true,com.typesafe,config,0.4.0
org.scala-lang,scala-library,2.10.0-M5,compile,true,com.typesafe,config,0.4.0
